platform,network,country,x,y,z,reward
Mac,wifi,US,1.7143,0.6,0.0,0.9515794742394292
Mac,wifi,US,1.1429,1.8,0.0,0.42809252066458997
Mac,wifi,US,0.5714,1.8,0.6667,0.6062557515022822
Mac,wifi,US,2.2857,3.0,0.0,1.0072345430857552
Mac,wifi,US,4.0,2.4,2.0,0.5458595824780876
Mac,wifi,US,0.0,1.2,1.3333,0.44408506270663195
Mac,wifi,US,2.2857,0.6,0.6667,0.9206758009943641
Mac,wifi,US,4.0,0.6,0.0,0.9852210476588307
Mac,wifi,US,3.4286,2.4,0.0,0.5271007727582113
Mac,wifi,US,2.2857,0.0,0.0,0.979348143920905
Mac,wifi,US,0.0,2.4,2.0,0.5447147718616036
Mac,wifi,US,2.2857,0.6,0.6667,0.9026867081752457
Mac,wifi,US,2.8571,1.2,0.0,0.8900932151346923
Mac,wifi,US,1.1429,0.6,2.0,0.662298997190651
Mac,wifi,US,1.1429,0.6,2.0,0.6488288329102867
Mac,wifi,US,0.0,1.8,2.0,0.707160138432
Mac,wifi,US,0.5714,1.8,0.0,0.6291007961445164
Mac,wifi,US,1.1429,1.8,2.0,0.44270680430582626
Mac,wifi,US,0.0,0.0,2.0,0.97891026999696
Mac,wifi,US,1.1429,2.4,0.0,0.29904655302821753
Mac,wifi,US,1.1429,1.2,0.0,0.5774890283230708
Mac,wifi,US,1.7143,2.4,0.0,0.5056387454489528
Mac,wifi,US,0.0,0.0,0.6667,0.9367809479197922
Mac,wifi,US,1.1429,0.0,2.0,0.6878837501076929
Mac,wifi,US,2.2857,3.0,2.0,1.008687059774386
Mac,wifi,US,0.5714,2.4,1.3333,0.14521093944956995
Mac,wifi,US,0.5714,1.2,2.0,0.8232384224729036
Mac,wifi,US,4.0,1.8,0.6667,0.6718023871197286
Mac,wifi,US,4.0,0.0,1.3333,0.48470080740900173
Mac,wifi,US,0.5714,3.0,2.0,0.9121720236007007
Mac,wifi,US,2.2857,0.6,1.3333,0.4677972780411913
Mac,wifi,US,0.5714,2.4,2.0,0.4726609532572782
Mac,wifi,US,4.0,1.2,2.0,0.8903933280162345
Mac,wifi,US,3.4286,0.0,1.3333,0.4813486345828398
Mac,wifi,US,2.2857,1.2,0.0,0.8999093679940567
Mac,wifi,US,0.5714,1.8,1.3333,0.24827716781548326
Mac,wifi,US,0.5714,2.4,1.3333,0.13110918441464126
Mac,wifi,US,4.0,0.6,0.0,0.968801087038027
Mac,wifi,US,3.4286,0.0,2.0,1.0009464765838105
Mac,wifi,US,1.7143,1.8,0.0,0.6747531346551571
Mac,wifi,US,4.0,2.4,0.0,0.5271763310695098
Mac,wifi,US,0.5714,2.4,2.0,0.47949072794325953
Mac,wifi,US,0.0,0.6,0.0,0.9741534961679749
Mac,wifi,US,3.4286,1.8,0.0,0.7013423324716517
Mac,wifi,US,0.5714,0.6,0.0,0.9014192306400558
Mac,wifi,US,2.2857,1.2,1.3333,0.4345742295790739
Mac,wifi,US,4.0,0.6,0.0,0.9685420656628915
Mac,wifi,US,0.0,0.6,1.3333,0.48580861274502396
Mac,wifi,US,2.2857,1.2,0.6667,0.8630319898777083
Mac,wifi,US,2.2857,1.2,0.0,0.8903970640311737
Mac,wifi,US,2.2857,1.8,0.6667,0.6681605270418655
Mac,wifi,US,0.0,1.2,0.0,0.8968797976684921
Mac,wifi,US,2.8571,2.4,1.3333,0.162561941661453
Mac,wifi,US,2.2857,0.6,1.3333,0.48418549579442194
Mac,wifi,US,0.0,0.0,0.0,0.9973366760986901
Mac,wifi,US,0.0,2.4,2.0,0.5192581511011294
Mac,wifi,US,2.8571,1.8,0.0,0.6977888460375906
Mac,wifi,US,3.4286,3.0,2.0,1.0088072790841465
Mac,wifi,US,1.1429,3.0,2.0,0.6632457387430605
Mac,wifi,US,2.2857,2.4,1.3333,0.16189067102040613
Mac,wifi,US,0.5714,0.6,2.0,0.8907100550605085
Mac,wifi,US,0.0,3.0,2.0,1.004259765393772
Mac,wifi,US,0.5714,0.0,1.3333,0.43111095861098747
Mac,wifi,US,4.0,1.8,1.3333,0.2831686068429427
Mac,wifi,US,4.0,0.0,0.0,1.01565867397805
Mac,wifi,US,0.5714,1.2,0.6667,0.774512953863494
Mac,wifi,US,4.0,0.6,0.6667,0.9487233609120266
Mac,wifi,US,2.2857,3.0,1.3333,0.5138339446164154
Mac,wifi,US,2.2857,1.2,1.3333,0.4528350287095882
Mac,wifi,US,2.8571,0.0,0.0,1.0026105115572663
Mac,wifi,US,0.5714,2.4,2.0,0.4567049842208295
Mac,wifi,US,1.7143,0.0,0.6667,0.9426142574355614
Mac,wifi,US,3.4286,0.6,1.3333,0.48026761754022546
Mac,wifi,US,0.0,1.2,0.0,0.8880004441588663
Mac,wifi,US,1.7143,0.0,0.6667,0.9379980108140681
Mac,wifi,US,2.8571,2.4,0.0,0.5290586697520193
Mac,wifi,US,0.5714,2.4,0.0,0.47577028948056027
Mac,wifi,US,2.8571,3.0,1.3333,0.4938135380955265
Mac,wifi,US,1.7143,1.2,0.0,0.8736390334058438
Mac,wifi,US,0.5714,1.2,1.3333,0.3828659088177833
Mac,wifi,US,0.0,3.0,0.0,1.0066770448860503
Mac,wifi,US,4.0,3.0,0.6667,0.9492469978438771
Mac,wifi,US,0.5714,1.8,0.6667,0.6176839894851031
Mac,wifi,US,1.7143,0.6,0.0,0.9554630865035674
Mac,wifi,US,0.0,2.4,2.0,0.5304074236479289
Mac,wifi,US,2.2857,3.0,0.6667,0.9723003186735023
Mac,wifi,US,2.2857,2.4,1.3333,0.17220674901039484
Mac,wifi,US,1.1429,1.8,1.3333,0.1258181286730131
Mac,wifi,US,3.4286,3.0,1.3333,0.47581818290948547
Mac,wifi,US,4.0,1.2,2.0,0.8913213129427929
Mac,wifi,US,0.0,1.8,0.0,0.6873714029134057
Mac,wifi,US,3.4286,0.0,2.0,0.9932612162639409
Mac,wifi,US,2.8571,1.8,2.0,0.7031585206884764
Mac,wifi,US,1.7143,1.2,2.0,0.8824427901485068
Mac,wifi,US,2.2857,3.0,2.0,0.9899027333196507
Mac,wifi,US,0.0,1.8,0.6667,0.6643289453802224
Mac,wifi,US,4.0,1.8,2.0,0.700234280992379
Mac,wifi,US,4.0,0.6,2.0,0.9699813625216822
Mac,wifi,US,1.1429,3.0,0.6667,0.6179395457143575
Mac,wifi,US,1.7143,3.0,1.3333,0.49503334400534815
Mac,wifi,US,0.0,0.6,1.3333,0.4820055134175292
Mac,wifi,US,0.5714,1.8,2.0,0.6239213440820502
Mac,wifi,US,4.0,1.8,0.0,0.7089005444816391
Mac,wifi,US,2.2857,1.8,2.0,0.6949058770779091
Mac,wifi,US,0.5714,0.0,1.3333,0.4366514410898575
Mac,wifi,US,1.1429,2.4,2.0,0.29024205609712583
Mac,wifi,US,1.1429,0.0,1.3333,0.28483750165105104
Mac,wifi,US,1.7143,3.0,0.0,0.982875386439939
Mac,wifi,US,3.4286,0.0,1.3333,0.4927036825704392
Mac,wifi,US,3.4286,0.6,0.0,0.9655936727637588
Mac,wifi,US,0.5714,2.4,0.6667,0.43340210483761377
Mac,wifi,US,4.0,1.8,1.3333,0.2941120432057
Mac,wifi,US,3.4286,1.8,0.6667,0.6581317719083224
Mac,wifi,US,0.5714,2.4,0.0,0.48117450418087193
Mac,wifi,US,0.5714,0.0,0.0,0.8970543734053372
Mac,wifi,US,0.5714,0.0,0.6667,0.8536235724955004
Mac,wifi,US,1.7143,1.2,1.3333,0.43461744862881024
Mac,wifi,US,1.7143,1.2,0.6667,0.8372001956476023
Mac,wifi,US,3.4286,1.2,0.6667,0.8520279457152439
Mac,wifi,US,4.0,0.6,2.0,0.9827890029167456
Mac,wifi,US,2.8571,1.8,0.6667,0.6603936902647796
Mac,wifi,US,3.4286,1.8,1.3333,0.2709879313001188
Mac,wifi,US,1.1429,0.0,0.6667,0.6242086574258975
Mac,wifi,US,4.0,1.2,1.3333,0.43886428549021256
Mac,wifi,US,1.1429,2.4,2.0,0.29445177401760336
Mac,wifi,US,2.8571,0.6,2.0,0.9864928968166387
Mac,wifi,US,2.2857,0.6,2.0,0.993179065350547
Mac,wifi,US,1.1429,0.6,0.0,0.6786255104386467
Mac,wifi,US,0.5714,1.8,2.0,0.6234227854824105
Mac,wifi,US,1.1429,2.4,0.0,0.28702572665546566
Mac,wifi,US,4.0,1.2,2.0,0.9102242539646325
Mac,wifi,US,0.5714,0.6,0.0,0.8971453426473545
Mac,wifi,US,2.2857,1.2,2.0,0.9007953250569825
Mac,wifi,US,2.8571,0.6,0.0,0.9627884965686667
Mac,wifi,US,1.7143,1.2,1.3333,0.4284732993574215
Mac,wifi,US,2.2857,0.0,2.0,1.010477988473941
Mac,wifi,US,1.1429,2.4,2.0,0.2913877446597672
Mac,wifi,US,0.0,1.8,2.0,0.7128161269852419
Mac,wifi,US,3.4286,0.6,0.6667,0.9388444959194086
Mac,wifi,US,2.2857,0.0,2.0,0.9852877500774944
Mac,wifi,US,1.7143,1.8,0.0,0.691596805106747
Mac,wifi,US,2.2857,1.2,0.6667,0.8464981517444629
Mac,wifi,US,2.8571,1.8,0.6667,0.6608469303176288
Mac,wifi,US,4.0,1.8,0.6667,0.6578191333877049
Mac,wifi,US,1.1429,1.2,0.6667,0.5702817893132685
Mac,wifi,US,2.2857,3.0,1.3333,0.4846004622555347
Mac,wifi,US,2.2857,0.0,2.0,1.0003438283412878
Mac,wifi,US,3.4286,2.4,2.0,0.5276965865074837
Mac,wifi,US,3.4286,2.4,0.6667,0.502125568027271
Mac,wifi,US,1.7143,1.2,1.3333,0.4245596893000023
Mac,wifi,US,1.7143,1.8,2.0,0.6886584481294103
Mac,wifi,US,1.1429,1.8,2.0,0.4124054659485644
Mac,wifi,US,3.4286,1.2,2.0,0.8975053825234505
Mac,wifi,US,1.7143,1.8,1.3333,0.28363752947835397
Mac,wifi,US,0.5714,2.4,0.0,0.4617940909430162
Mac,wifi,US,2.8571,3.0,2.0,1.0076099873158848
Mac,wifi,US,4.0,2.4,2.0,0.5424143717169024
Mac,wifi,US,0.0,3.0,1.3333,0.5105578520681178
Mac,wifi,US,4.0,1.2,1.3333,0.4370139445354228
Mac,wifi,US,3.4286,1.8,1.3333,0.299675322550261
Mac,wifi,US,0.0,2.4,1.3333,0.18338969110686906
Mac,wifi,US,3.4286,2.4,1.3333,0.16906289881642028
Mac,wifi,US,3.4286,1.8,2.0,0.7137935690434679
Mac,wifi,US,1.1429,3.0,0.6667,0.6424864647811787
Mac,wifi,US,0.0,2.4,1.3333,0.16003412237833164
Mac,wifi,US,2.2857,0.0,1.3333,0.5142929994917051
Mac,wifi,US,2.8571,3.0,2.0,0.9857611144083106
Mac,wifi,US,3.4286,3.0,0.0,0.9817856073424188
Mac,wifi,US,3.4286,1.2,1.3333,0.4292124482174563
Mac,wifi,US,1.7143,3.0,0.6667,0.953691094052877
Mac,wifi,US,2.2857,0.0,1.3333,0.4903654202517143
Mac,wifi,US,2.8571,0.0,0.0,0.9729351186432376
Mac,wifi,US,2.2857,2.4,1.3333,0.18204145986906886
Mac,wifi,US,2.2857,1.8,2.0,0.7005029910371421
Mac,wifi,US,4.0,0.0,1.3333,0.4981065147115461
Mac,wifi,US,0.0,3.0,2.0,1.004259765393772
Mac,wifi,US,1.1429,1.2,2.0,0.5895553459457311
Mac,wifi,US,0.5714,0.6,1.3333,0.4202660925150518
Mac,wifi,US,1.1429,1.8,1.3333,0.13602617440985626
Mac,wifi,US,0.0,2.4,0.6667,0.48437322821735374
Mac,wifi,US,2.8571,1.2,0.6667,0.8588702185394395
Mac,wifi,US,2.8571,0.6,0.6667,0.927301813717591
Mac,wifi,US,1.7143,1.8,1.3333,0.2697670556567904
Mac,wifi,US,3.4286,0.6,1.3333,0.4781933746202327
Mac,wifi,US,2.2857,0.0,0.6667,0.9542853630867798
Mac,wifi,US,0.0,1.2,0.0,0.8882390236457367
Mac,wifi,US,4.0,1.2,1.3333,0.4445987925610729
Mac,wifi,US,0.0,3.0,0.6667,0.9593478451067498
Mac,wifi,US,1.7143,3.0,1.3333,0.4930448765550872
Mac,wifi,US,0.0,1.2,0.6667,0.855634786747677
Mac,wifi,US,1.7143,1.2,0.6667,0.8473523532243518
Mac,wifi,US,4.0,0.0,0.0,0.9748739537718438
Mac,wifi,US,4.0,1.2,1.3333,0.4350936084196637
Mac,wifi,US,0.0,3.0,0.6667,0.9612310414156369
Mac,wifi,US,4.0,3.0,2.0,0.9927255718315033
Mac,wifi,US,2.8571,0.0,0.6667,0.9533362779023128
Mac,wifi,US,4.0,3.0,0.6667,0.960741551453587
Mac,wifi,US,0.0,1.8,0.0,0.7113139985632133
Mac,wifi,US,3.4286,0.0,0.6667,0.9587085810121128
Mac,wifi,US,1.7143,1.2,1.3333,0.4195180869965982
Mac,wifi,US,3.4286,0.0,2.0,0.9978676632556517
Mac,wifi,US,4.0,0.6,0.0,0.9859585314336163
Mac,wifi,US,0.0,3.0,2.0,1.0136232247881887
Mac,wifi,US,0.0,0.6,1.3333,0.49665448546751917
Mac,wifi,US,1.7143,1.2,0.6667,0.8585697284596834
Mac,wifi,US,1.1429,0.6,0.6667,0.6009671051655139
Mac,wifi,US,0.5714,1.8,1.3333,0.24308902656232656
Mac,wifi,US,2.2857,2.4,0.6667,0.49446182487053214
Mac,wifi,US,1.7143,1.8,2.0,0.6825925178872866
Mac,wifi,US,0.0,0.0,0.6667,0.9532157232655052
Mac,wifi,US,3.4286,1.2,0.6667,0.8491464759435209
Mac,wifi,US,0.5714,1.8,1.3333,0.25645504875430647
Mac,wifi,US,1.7143,3.0,0.6667,0.9335702297001567
Mac,wifi,US,0.0,3.0,0.6667,0.9584093681762783
Mac,wifi,US,1.1429,2.4,0.0,0.3095060989487449
Mac,wifi,US,4.0,1.2,0.6667,0.8427665512185581
Mac,wifi,US,2.2857,2.4,2.0,0.5346199827532261
Mac,wifi,US,4.0,2.4,0.6667,0.4863210324430485
Mac,wifi,US,3.4286,1.2,2.0,0.8944597041187106
Mac,wifi,US,1.1429,1.8,0.6667,0.4062827171854269
Mac,wifi,US,1.1429,0.6,1.3333,0.2655956953051642
Mac,wifi,US,1.1429,0.0,0.0,0.6724251701837566
Mac,wifi,US,2.2857,0.0,0.0,1.0053567753961365
Mac,wifi,US,1.1429,2.4,0.6667,0.2635916748658996
Mac,wifi,US,1.7143,1.8,0.0,0.7056309039307793
Mac,wifi,US,1.1429,1.2,2.0,0.5876352219684595
Mac,wifi,US,2.8571,1.2,2.0,0.8956594248677706
Mac,wifi,US,2.2857,0.6,0.6667,0.9479653073994279
Mac,wifi,US,2.2857,2.4,2.0,0.5562469714281332
Mac,wifi,US,3.4286,0.0,0.6667,0.9430475608051042
Mac,wifi,US,1.1429,2.4,0.6667,0.2512586924995554
Mac,wifi,US,1.1429,1.8,2.0,0.4327572861903771
Mac,wifi,US,2.8571,0.6,2.0,0.9658508811196354
Mac,wifi,US,3.4286,1.8,0.6667,0.6627854210409776
Mac,wifi,US,0.5714,2.4,0.6667,0.43998979062667626
Mac,wifi,US,4.0,3.0,0.0,1.0060026775762714
Mac,wifi,US,1.7143,1.2,0.0,0.8827898310909973
Mac,wifi,US,1.7143,2.4,0.0,0.529033621815335
Mac,wifi,US,2.2857,2.4,1.3333,0.15548253428854297
Mac,wifi,US,0.0,1.2,1.3333,0.4163399026360703
Mac,wifi,US,4.0,0.0,0.6667,0.9414614815499172
Mac,wifi,US,3.4286,0.6,0.0,0.9805570392028267
Mac,wifi,US,0.0,2.4,0.0,0.5342638076868026
Mac,wifi,US,1.1429,3.0,1.3333,0.27514788513620064
Mac,wifi,US,0.5714,3.0,0.0,0.912652466270309
Mac,wifi,US,0.5714,1.8,0.0,0.6334501955460845
Mac,wifi,US,2.2857,3.0,1.3333,0.4777830841916087
Mac,wifi,US,1.1429,2.4,2.0,0.3035263227980631
Mac,wifi,US,1.1429,1.8,0.6667,0.4085594124861646
Mac,wifi,US,1.7143,2.4,0.0,0.5268067969416619
Mac,wifi,US,1.1429,0.6,0.6667,0.6341393106634988
Mac,wifi,US,2.8571,1.2,2.0,0.9093246303865494
Mac,wifi,US,2.8571,0.6,1.3333,0.4786739858570639
Mac,wifi,US,1.1429,1.8,1.3333,0.12352962200649618
Mac,wifi,US,2.2857,0.6,2.0,0.9741114683443924
Mac,wifi,US,4.0,0.6,0.6667,0.9375542361765387
Mac,wifi,US,2.2857,3.0,0.0,0.9967787541923603
Mac,wifi,US,2.8571,1.8,0.0,0.6923187335629842
Mac,wifi,US,1.7143,0.0,1.3333,0.4826477401178291
Mac,wifi,US,2.2857,1.8,0.0,0.7161118370926661
Mac,wifi,US,2.2857,0.6,2.0,0.9568427048004717
Mac,wifi,US,2.8571,2.4,0.6667,0.5036413779468335
Mac,wifi,US,0.0,1.8,0.0,0.7116785498390363
Mac,wifi,US,1.7143,2.4,0.0,0.5071179984019959
Mac,wifi,US,2.8571,3.0,0.0,0.9887866734096874
Mac,wifi,US,2.8571,0.0,2.0,0.9879120776715028
Mac,wifi,US,4.0,2.4,0.6667,0.503154535772346
Mac,wifi,US,0.5714,2.4,0.0,0.4626887619549902
Mac,wifi,US,2.8571,3.0,0.6667,0.9674559449533069
Mac,wifi,US,2.8571,1.2,0.0,0.9035981085984451
Mac,wifi,US,2.2857,3.0,0.0,1.0026898909616253
Mac,wifi,US,1.7143,0.6,1.3333,0.47872728314219204
Mac,wifi,US,2.2857,0.6,2.0,0.9692956612960617
Mac,wifi,US,1.1429,2.4,0.0,0.29953949070533453
Mac,wifi,US,1.7143,1.2,0.0,0.87659880723037
Mac,wifi,US,0.5714,1.8,1.3333,0.24903736553117312
Mac,wifi,US,1.1429,2.4,0.6667,0.2763755592135171
Mac,wifi,US,4.0,1.8,0.0,0.692189516226671
Mac,wifi,US,4.0,1.8,0.0,0.7199220430655043
Mac,wifi,US,1.1429,3.0,1.3333,0.29662986558150545
Mac,wifi,US,1.7143,2.4,1.3333,0.17122825477962814
Mac,wifi,US,0.5714,1.2,0.6667,0.7703821735726339
Mac,wifi,US,1.1429,0.6,1.3333,0.2748158281511687
Mac,wifi,US,1.1429,2.4,0.6667,0.28711951000106467
Mac,wifi,US,1.1429,3.0,1.3333,0.2818962339184466
Mac,wifi,US,3.4286,3.0,1.3333,0.5167216185359815
Mac,wifi,US,2.2857,3.0,1.3333,0.4920533443287722
Mac,wifi,US,3.4286,0.0,0.0,0.9996217138860503
Mac,wifi,US,1.1429,0.6,1.3333,0.25975965867213624
Mac,wifi,US,0.5714,1.2,0.0,0.8041896135707903
Mac,wifi,US,2.8571,2.4,0.6667,0.4929590088402451
Mac,wifi,US,1.1429,2.4,1.3333,0.04819742146936491
Mac,wifi,US,0.0,2.4,0.6667,0.48509353262252697
Mac,wifi,US,3.4286,2.4,2.0,0.5260386630478018
Mac,wifi,US,3.4286,0.0,0.0,0.9884255266464426
Mac,wifi,US,0.5714,2.4,1.3333,0.13429484825169763
Mac,wifi,US,1.7143,1.2,2.0,0.8730096950768308
Mac,wifi,US,4.0,2.4,0.6667,0.49632559421626016
Mac,wifi,US,4.0,0.0,1.3333,0.4951648009065046
Mac,wifi,US,1.1429,0.6,0.6667,0.620532970035443
Mac,wifi,US,3.4286,2.4,0.6667,0.5267548720945562
Mac,wifi,US,2.8571,0.0,2.0,1.0047216125917413
Mac,wifi,US,0.0,0.6,0.0,0.9729495284627314
Mac,wifi,US,0.0,3.0,0.6667,0.9592493070485852
Mac,wifi,US,4.0,3.0,2.0,0.9941217465831168
Mac,wifi,US,3.4286,1.8,0.0,0.7017518674775121
Mac,wifi,US,1.1429,2.4,1.3333,0.05653124254399205
Mac,wifi,US,1.7143,0.0,1.3333,0.4676503413921508
Mac,wifi,US,0.5714,3.0,1.3333,0.44500428792857
Mac,wifi,US,4.0,3.0,0.6667,0.9407907518531747
Mac,wifi,US,1.1429,2.4,1.3333,0.06716976997430746
Mac,wifi,US,2.8571,2.4,2.0,0.5392387357711841
Mac,wifi,US,2.8571,1.2,1.3333,0.424619357480586
Mac,wifi,US,1.7143,3.0,2.0,0.9842624648369859
Mac,wifi,US,1.1429,2.4,0.0,0.2841493512504482
Mac,wifi,US,3.4286,3.0,0.6667,0.9393082528068613
Mac,wifi,US,3.4286,0.6,0.6667,0.9244088740786157
Mac,wifi,US,1.7143,1.2,0.6667,0.8391152334125104
Mac,wifi,US,1.1429,0.6,0.0,0.6582270338255305
Mac,wifi,US,0.0,1.8,0.0,0.6962488854652819
Mac,wifi,US,1.1429,0.0,0.6667,0.6296990090518699
Mac,wifi,US,1.1429,1.8,0.0,0.43231850822004875
Mac,wifi,US,4.0,0.6,1.3333,0.4949097080881164
Mac,wifi,US,3.4286,1.8,0.6667,0.6734598432674347
Mac,wifi,US,1.7143,3.0,1.3333,0.4884233915019189
Mac,wifi,US,0.5714,0.6,0.0,0.8945304670701327
Mac,wifi,US,0.5714,0.0,0.0,0.9182463193865668
Mac,wifi,US,1.7143,0.6,1.3333,0.46908671969430116
Mac,wifi,US,4.0,3.0,0.6667,0.9484663254953203
Mac,wifi,US,1.7143,0.0,0.0,0.9667272418069239
Mac,wifi,US,2.2857,1.8,2.0,0.7082371537251093
Mac,wifi,US,4.0,1.8,0.0,0.7076205253198432
Mac,wifi,US,4.0,0.0,0.0,0.9976385241223111
Mac,wifi,US,0.0,1.8,2.0,0.7154989379539051
Mac,wifi,US,0.5714,1.8,0.6667,0.6118366436445645
Mac,wifi,US,4.0,0.6,0.6667,0.9470548978026946
Mac,wifi,US,2.2857,2.4,2.0,0.5434991309518852
Mac,wifi,US,2.8571,1.8,0.6667,0.6780904109896615
Mac,wifi,US,0.5714,1.2,2.0,0.8285091870867599
Mac,wifi,US,1.7143,0.0,2.0,0.9751503431406973
Mac,wifi,US,0.5714,3.0,1.3333,0.4274830142852254
Mac,wifi,US,1.1429,1.2,0.6667,0.5578741118722865
Mac,wifi,US,2.2857,0.0,0.0,0.9904580543889919
Mac,wifi,US,1.1429,0.6,2.0,0.6529771206864916
Mac,wifi,US,1.7143,0.6,0.6667,0.9140124034850227
Mac,wifi,US,1.7143,3.0,1.3333,0.5018521544063311
Mac,wifi,US,2.2857,1.2,1.3333,0.4248094613974395
Mac,wifi,US,1.1429,0.6,0.6667,0.6375130403481835
Mac,wifi,US,1.1429,1.2,0.0,0.5872548000380616
Mac,wifi,US,2.8571,0.6,0.6667,0.929915928570324
Mac,wifi,US,0.5714,1.8,2.0,0.6334535809206455
Mac,wifi,US,2.2857,1.2,2.0,0.909876385102132
Mac,wifi,US,1.1429,0.0,1.3333,0.27323285657039237
Mac,wifi,US,4.0,2.4,0.0,0.5204610409107605
Mac,wifi,US,0.5714,1.8,1.3333,0.24617725579191174
Mac,wifi,US,0.0,3.0,0.0,0.9807150373080085
Mac,wifi,US,4.0,1.2,1.3333,0.43609540868770613
Mac,wifi,US,3.4286,0.6,1.3333,0.46537016287022565
Mac,wifi,US,0.5714,3.0,0.0,0.928268244639501
Mac,wifi,US,1.1429,3.0,2.0,0.6722710926376317
Mac,wifi,US,2.2857,1.8,0.6667,0.6586333360330939
Mac,wifi,US,0.0,1.2,0.6667,0.8485862973331747
Mac,wifi,US,1.7143,0.6,0.0,0.9582147410946753
Mac,wifi,US,2.2857,0.0,1.3333,0.4800771991940778
Mac,wifi,US,4.0,0.6,0.0,0.9638195537498125
Mac,wifi,US,1.7143,1.8,1.3333,0.2850928158725776
Mac,wifi,US,0.5714,0.6,1.3333,0.4365075095111732
Mac,wifi,US,3.4286,3.0,2.0,1.003504237166547
Mac,wifi,US,1.1429,0.6,0.0,0.6400741564395751
Mac,wifi,US,2.2857,3.0,1.3333,0.5069657662257736
Mac,wifi,US,2.8571,2.4,0.6667,0.4958146082165618
Mac,wifi,US,2.2857,1.2,0.0,0.8894343913828846
Mac,wifi,US,0.5714,1.8,0.0,0.6360564973096221
Mac,wifi,US,3.4286,0.0,1.3333,0.4916572236636157
