platform,network,country,x,y,z,reward
Mac,wifi,US,0.0,1.5,2.0,0.2658767933204246
Mac,wifi,US,2.6667,3.0,2.0,0.32621921486707295
Mac,wifi,US,1.3333,1.5,2.0,0.09243309823850242
Mac,wifi,US,0.0,0.0,2.0,0.3438095182537797
Mac,wifi,US,2.6667,3.0,2.0,0.32556618023336625
Mac,wifi,US,4.0,3.0,0.0,0.3208430865675947
Mac,wifi,US,0.0,3.0,0.0,0.31110334129422873
Mac,wifi,US,1.3333,1.5,2.0,0.06988905420631836
Mac,wifi,US,4.0,3.0,0.0,0.3161195248318558
Mac,wifi,US,1.3333,0.0,0.0,0.0968972632717976
Mac,wifi,US,1.3333,0.0,0.0,0.09835763534955394
Mac,wifi,US,1.3333,0.0,2.0,0.13024758242190543
Mac,wifi,US,2.6667,1.5,2.0,0.26696763021933445
Mac,wifi,US,4.0,3.0,0.0,0.3190968379420723
Mac,wifi,US,0.0,3.0,2.0,0.33363182288751203
Mac,wifi,US,1.3333,0.0,0.0,0.10155483548193431
Mac,wifi,US,0.0,3.0,0.0,0.30626629696966107
Mac,wifi,US,4.0,1.5,0.0,0.24995138647125276
Mac,wifi,US,0.0,3.0,2.0,0.3373728727102827
Mac,wifi,US,2.6667,1.5,0.0,0.25466674398821104
Mac,wifi,US,1.3333,0.0,2.0,0.14179037859034976
Mac,wifi,US,1.3333,0.0,0.0,0.10557672372042291
Mac,wifi,US,1.3333,1.5,0.0,0.05007901760920568
Mac,wifi,US,4.0,1.5,2.0,0.2780472221801298
Mac,wifi,US,1.3333,1.5,2.0,0.08393400490016825
Mac,wifi,US,0.0,1.5,2.0,0.26974712063986067
Mac,wifi,US,1.3333,0.0,0.0,0.09343747881146842
Mac,wifi,US,0.0,0.0,2.0,0.33774708191763225
Mac,wifi,US,2.6667,0.0,2.0,0.3306736177906521
Mac,wifi,US,4.0,3.0,0.0,0.3246119051343909
Mac,wifi,US,0.0,0.0,0.0,0.31048155583939674
Mac,wifi,US,0.0,0.0,0.0,0.31018203514831744
Mac,wifi,US,4.0,1.5,0.0,0.2610317912745109
Mac,wifi,US,4.0,3.0,0.0,0.2995902364413861
Mac,wifi,US,4.0,1.5,0.0,0.2499225190195576
Mac,wifi,US,1.3333,3.0,2.0,0.12536674588173513
Mac,wifi,US,2.6667,1.5,2.0,0.26971023850147097
Mac,wifi,US,1.3333,1.5,2.0,0.08099344886318169
Mac,wifi,US,4.0,3.0,2.0,0.34729138889951294
Mac,wifi,US,4.0,3.0,0.0,0.31159555500181724
Mac,wifi,US,0.0,0.0,2.0,0.34562419270078737
Mac,wifi,US,1.3333,3.0,2.0,0.13436170962988342
Mac,wifi,US,4.0,0.0,0.0,0.32582231909087633
Mac,wifi,US,4.0,0.0,0.0,0.30940561771609665
Mac,wifi,US,1.3333,1.5,0.0,0.05664577404953844
Mac,wifi,US,4.0,1.5,0.0,0.26301217929281884
Mac,wifi,US,4.0,1.5,2.0,0.2874201930913883
Mac,wifi,US,0.0,1.5,0.0,0.23780306415678576
Mac,wifi,US,1.3333,0.0,2.0,0.11789381920172497
Mac,wifi,US,2.6667,0.0,2.0,0.3374362741562226
Mac,wifi,US,0.0,3.0,2.0,0.3277472504230111
Mac,wifi,US,2.6667,3.0,2.0,0.32485275126131125
Mac,wifi,US,2.6667,0.0,0.0,0.29035049534643165
Mac,wifi,US,4.0,3.0,2.0,0.33362058251001814
Mac,wifi,US,0.0,3.0,2.0,0.34796341969248484
Mac,wifi,US,0.0,1.5,2.0,0.2799371597704317
Mac,wifi,US,0.0,3.0,2.0,0.35349407941138694
Mac,wifi,US,0.0,1.5,0.0,0.25899865111491527
Mac,wifi,US,2.6667,0.0,2.0,0.3481587021225737
Mac,wifi,US,2.6667,3.0,0.0,0.30815161653068424
Mac,wifi,US,4.0,1.5,2.0,0.3018786609326109
Mac,wifi,US,2.6667,1.5,0.0,0.240025155091829
Mac,wifi,US,2.6667,0.0,0.0,0.3053444934768844
Mac,wifi,US,2.6667,1.5,0.0,0.23029157404600117
Mac,wifi,US,0.0,0.0,0.0,0.3281962982557228
Mac,wifi,US,4.0,3.0,2.0,0.3583180724844498
Mac,wifi,US,1.3333,0.0,0.0,0.10280157351744347
Mac,wifi,US,4.0,0.0,2.0,0.3407663821006645
Mac,wifi,US,4.0,3.0,2.0,0.33830690931543417
Mac,wifi,US,0.0,0.0,0.0,0.3119499734746696
Mac,wifi,US,1.3333,1.5,0.0,0.046740733123188785
Mac,wifi,US,0.0,1.5,2.0,0.29898326413330295
Mac,wifi,US,0.0,1.5,0.0,0.2513055443780371
Mac,wifi,US,4.0,0.0,0.0,0.32764976630683995
Mac,wifi,US,4.0,0.0,0.0,0.31475166992357007
Mac,wifi,US,4.0,1.5,0.0,0.2600547440307493
Mac,wifi,US,1.3333,1.5,0.0,0.0425552571910741
Mac,wifi,US,0.0,1.5,0.0,0.2475881317340058
Mac,wifi,US,1.3333,3.0,0.0,0.09756140408541036
Mac,wifi,US,2.6667,0.0,2.0,0.3413305223401486
Mac,wifi,US,2.6667,1.5,2.0,0.2817339885993342
Mac,wifi,US,1.3333,0.0,0.0,0.1032598682176755
Mac,wifi,US,2.6667,1.5,0.0,0.23784865871546307
Mac,wifi,US,2.6667,3.0,0.0,0.28043066881155426
Mac,wifi,US,1.3333,1.5,2.0,0.07601297130438682
Mac,wifi,US,2.6667,3.0,0.0,0.29966462281149536
Mac,wifi,US,1.3333,3.0,2.0,0.12548083916192504
Mac,wifi,US,0.0,0.0,0.0,0.29630878075711153
Mac,wifi,US,2.6667,1.5,2.0,0.2749203409466138
Mac,wifi,US,4.0,0.0,0.0,0.32852220876139004
Mac,wifi,US,2.6667,3.0,0.0,0.2937352499547183
Mac,wifi,US,4.0,0.0,2.0,0.34835710078295007
Mac,wifi,US,4.0,1.5,0.0,0.256816476989401
Mac,wifi,US,4.0,3.0,2.0,0.3439934292371701
Mac,wifi,US,2.6667,1.5,2.0,0.26912619283745104
Mac,wifi,US,0.0,3.0,0.0,0.3145182558283305
Mac,wifi,US,2.6667,1.5,2.0,0.2659785318958559
Mac,wifi,US,2.6667,0.0,2.0,0.3248174639777528
Mac,wifi,US,4.0,3.0,0.0,0.31679792270519674
Mac,wifi,US,2.6667,3.0,0.0,0.29435503191248513
Mac,wifi,US,4.0,0.0,2.0,0.3449038555037419
Mac,wifi,US,1.3333,3.0,0.0,0.09956522929235334
Mac,wifi,US,4.0,1.5,2.0,0.2931359947019902
Mac,wifi,US,1.3333,3.0,0.0,0.09394625932112019
Mac,wifi,US,0.0,1.5,0.0,0.26767768506958595
Mac,wifi,US,4.0,3.0,0.0,0.3205453710525594
Mac,wifi,US,4.0,0.0,2.0,0.36754401552530513
Mac,wifi,US,0.0,0.0,2.0,0.3475962381368759
Mac,wifi,US,1.3333,0.0,2.0,0.11781619319191722
Mac,wifi,US,2.6667,1.5,0.0,0.25428442579303434
Mac,wifi,US,0.0,1.5,2.0,0.28085740875769094
Mac,wifi,US,0.0,0.0,0.0,0.30019300644725766
Mac,wifi,US,4.0,3.0,2.0,0.3468232623217674
Mac,wifi,US,1.3333,0.0,0.0,0.08660993537158304
Mac,wifi,US,1.3333,3.0,0.0,0.10230032546022595
Mac,wifi,US,0.0,0.0,0.0,0.30043619565917085
Mac,wifi,US,2.6667,3.0,2.0,0.31768921358534147
Mac,wifi,US,0.0,3.0,2.0,0.3466430587598271
Mac,wifi,US,2.6667,0.0,2.0,0.3425041518114475
Mac,wifi,US,0.0,0.0,2.0,0.33859297890072165
Mac,wifi,US,1.3333,3.0,2.0,0.12883409841310395
Mac,wifi,US,2.6667,0.0,0.0,0.3000538272242432
Mac,wifi,US,4.0,1.5,0.0,0.2592186011053555
Mac,wifi,US,4.0,0.0,2.0,0.3403960599677877
Mac,wifi,US,1.3333,0.0,2.0,0.12065280401448558
Mac,wifi,US,0.0,0.0,2.0,0.3374129798258898
Mac,wifi,US,0.0,0.0,0.0,0.29955424466201813
Mac,wifi,US,2.6667,3.0,2.0,0.3280410029310138
Mac,wifi,US,4.0,0.0,2.0,0.3431126686645657
Mac,wifi,US,2.6667,0.0,0.0,0.317419032034062
Mac,wifi,US,2.6667,1.5,0.0,0.24821702796319778
Mac,wifi,US,1.3333,3.0,2.0,0.11880942529486517
Mac,wifi,US,4.0,0.0,2.0,0.34111187686866984
Mac,wifi,US,1.3333,0.0,2.0,0.13419077461304346
Mac,wifi,US,4.0,3.0,2.0,0.3433166651479206
Mac,wifi,US,4.0,1.5,0.0,0.27694338601374224
Mac,wifi,US,2.6667,3.0,0.0,0.28313279476662634
Mac,wifi,US,0.0,0.0,0.0,0.32920248316624623
Mac,wifi,US,2.6667,3.0,2.0,0.33126648058225316
Mac,wifi,US,0.0,1.5,2.0,0.29543826426870695
Mac,wifi,US,4.0,3.0,2.0,0.3482341377962427
Mac,wifi,US,0.0,0.0,2.0,0.34977018692388645
Mac,wifi,US,0.0,1.5,0.0,0.24284157680431176
Mac,wifi,US,1.3333,1.5,2.0,0.06702280092992767
Mac,wifi,US,4.0,0.0,2.0,0.3451825348752338
Mac,wifi,US,2.6667,1.5,2.0,0.27689021736340796
Mac,wifi,US,0.0,0.0,2.0,0.350995030045851
Mac,wifi,US,2.6667,1.5,0.0,0.25014473430845463
Mac,wifi,US,4.0,1.5,2.0,0.2773031396849034
Mac,wifi,US,0.0,3.0,2.0,0.34090840873858586
Mac,wifi,US,4.0,0.0,0.0,0.32657815864722967
Mac,wifi,US,2.6667,0.0,0.0,0.28779269753449505
Mac,wifi,US,1.3333,0.0,2.0,0.10867563736673563
Mac,wifi,US,2.6667,1.5,2.0,0.2542114812962217
Mac,wifi,US,2.6667,1.5,0.0,0.23725971179493577
Mac,wifi,US,1.3333,3.0,0.0,0.11097153795550724
Mac,wifi,US,4.0,0.0,2.0,0.3470348812745048
Mac,wifi,US,2.6667,1.5,0.0,0.23982988273365285
Mac,wifi,US,2.6667,3.0,2.0,0.3397615842961299
Mac,wifi,US,4.0,1.5,2.0,0.295770164705674
Mac,wifi,US,4.0,3.0,0.0,0.31520900572963795
Mac,wifi,US,4.0,1.5,2.0,0.30530715541890846
Mac,wifi,US,4.0,1.5,0.0,0.2588299194462114
Mac,wifi,US,4.0,3.0,2.0,0.3452092921984503
Mac,wifi,US,1.3333,3.0,0.0,0.09802912643209324
Mac,wifi,US,2.6667,0.0,0.0,0.29189718296155914
Mac,wifi,US,0.0,0.0,0.0,0.31062968296918425
Mac,wifi,US,1.3333,0.0,0.0,0.10897438523108943
Mac,wifi,US,0.0,0.0,0.0,0.31203104163156004
Mac,wifi,US,1.3333,1.5,2.0,0.06476739030849457
Mac,wifi,US,4.0,3.0,0.0,0.3210827068136451
Mac,wifi,US,0.0,0.0,0.0,0.30811251566041237
Mac,wifi,US,1.3333,3.0,2.0,0.1144822717165518
Mac,wifi,US,2.6667,1.5,2.0,0.2683137406989229
Mac,wifi,US,2.6667,0.0,2.0,0.3386009597055881
Mac,wifi,US,0.0,0.0,2.0,0.3442431662711789
Mac,wifi,US,1.3333,3.0,2.0,0.10998295717225581
Mac,wifi,US,0.0,1.5,2.0,0.28502830567080156
Mac,wifi,US,2.6667,3.0,0.0,0.2907736190425506
Mac,wifi,US,0.0,1.5,0.0,0.25577630753785047
Mac,wifi,US,2.6667,1.5,2.0,0.2883627882146778
Mac,wifi,US,1.3333,1.5,0.0,0.07530475541319842
Mac,wifi,US,0.0,0.0,0.0,0.2910740114436231
Mac,wifi,US,2.6667,1.5,2.0,0.2745826017407898
Mac,wifi,US,0.0,0.0,2.0,0.3461042954745299
Mac,wifi,US,1.3333,1.5,2.0,0.07978572959556784
Mac,wifi,US,2.6667,1.5,0.0,0.25824296323337753
Mac,wifi,US,2.6667,0.0,0.0,0.28615443437254046
Mac,wifi,US,0.0,3.0,0.0,0.30183059571940823
Mac,wifi,US,4.0,3.0,2.0,0.33831776165311833
Mac,wifi,US,1.3333,1.5,0.0,0.04791244657319678
Mac,wifi,US,0.0,3.0,0.0,0.297487245379295
Mac,wifi,US,0.0,1.5,0.0,0.25853345484731655
Mac,wifi,US,2.6667,3.0,0.0,0.2987041881335818
Mac,wifi,US,1.3333,1.5,2.0,0.04761959356636043
Mac,wifi,US,2.6667,0.0,0.0,0.29618025676055243
Mac,wifi,US,0.0,0.0,0.0,0.30798188439642327
Mac,wifi,US,2.6667,1.5,2.0,0.26832537687650226
Mac,wifi,US,0.0,1.5,0.0,0.23363357327674927
Mac,wifi,US,4.0,0.0,2.0,0.35252265224430496
Mac,wifi,US,2.6667,1.5,0.0,0.23248244297310464
Mac,wifi,US,4.0,0.0,0.0,0.30988101262453854
Mac,wifi,US,4.0,1.5,2.0,0.2882319576921087
Mac,wifi,US,0.0,3.0,2.0,0.3365848068258785
Mac,wifi,US,0.0,0.0,2.0,0.3434820428127501
Mac,wifi,US,0.0,1.5,0.0,0.23381735555916314
Mac,wifi,US,1.3333,1.5,2.0,0.064827328591921
Mac,wifi,US,2.6667,1.5,0.0,0.2511006080684627
Mac,wifi,US,2.6667,3.0,0.0,0.28092587474820185
Mac,wifi,US,2.6667,0.0,2.0,0.323365036479765
Mac,wifi,US,4.0,3.0,0.0,0.3030984568736279
Mac,wifi,US,2.6667,3.0,2.0,0.32544294639475096
Mac,wifi,US,2.6667,0.0,0.0,0.2951347459456702
Mac,wifi,US,0.0,3.0,2.0,0.3398943727718363
Mac,wifi,US,4.0,1.5,0.0,0.24210011390761696
Mac,wifi,US,0.0,1.5,0.0,0.28074498621857435
Mac,wifi,US,4.0,3.0,0.0,0.3143488007450286
Mac,wifi,US,0.0,0.0,2.0,0.35325021380195754
Mac,wifi,US,1.3333,3.0,0.0,0.09528130001814603
Mac,wifi,US,1.3333,1.5,2.0,0.08376750854269263
Mac,wifi,US,4.0,1.5,0.0,0.26626009547052404
Mac,wifi,US,1.3333,3.0,0.0,0.10137928349670938
Mac,wifi,US,0.0,1.5,0.0,0.2754978855877796
Mac,wifi,US,4.0,3.0,2.0,0.33676877745568634
Mac,wifi,US,2.6667,3.0,0.0,0.29288854594099145
Mac,wifi,US,4.0,0.0,0.0,0.3199439063590105
Mac,wifi,US,2.6667,3.0,2.0,0.310560353593438
Mac,wifi,US,0.0,1.5,0.0,0.2674756898450895
Mac,wifi,US,1.3333,3.0,2.0,0.12243218574695408
Mac,wifi,US,2.6667,0.0,0.0,0.28594117884479114
Mac,wifi,US,0.0,1.5,0.0,0.25530257993839073
Mac,wifi,US,2.6667,0.0,2.0,0.3230701545365787
Mac,wifi,US,0.0,0.0,0.0,0.31329428653779456
Mac,wifi,US,4.0,0.0,2.0,0.3556241716137438
Mac,wifi,US,2.6667,1.5,0.0,0.24149817054150266
Mac,wifi,US,4.0,3.0,0.0,0.31246456632858294
Mac,wifi,US,1.3333,1.5,2.0,0.07878300810355829
Mac,wifi,US,4.0,3.0,2.0,0.35833595333892415
Mac,wifi,US,1.3333,1.5,2.0,0.06776327410123975
Mac,wifi,US,2.6667,0.0,2.0,0.32644940739213074
Mac,wifi,US,4.0,3.0,2.0,0.3135659863947112
Mac,wifi,US,1.3333,1.5,0.0,0.05010201175881012
Mac,wifi,US,2.6667,0.0,2.0,0.3259635841331823
Mac,wifi,US,2.6667,0.0,0.0,0.2857210350734315
Mac,wifi,US,0.0,0.0,2.0,0.34969874113870664
Mac,wifi,US,4.0,0.0,2.0,0.35634208782236526
Mac,wifi,US,2.6667,0.0,0.0,0.30166124406536143
Mac,wifi,US,1.3333,0.0,2.0,0.12829161423280627
Mac,wifi,US,2.6667,1.5,0.0,0.22579317061169724
Mac,wifi,US,2.6667,3.0,0.0,0.2827258475183088
Mac,wifi,US,1.3333,1.5,2.0,0.07000730868139923
Mac,wifi,US,1.3333,0.0,2.0,0.1340543931825644
Mac,wifi,US,4.0,1.5,0.0,0.2535187462676436
Mac,wifi,US,4.0,1.5,0.0,0.2471575105536009
Mac,wifi,US,1.3333,3.0,0.0,0.08588157837553631
Mac,wifi,US,0.0,0.0,2.0,0.34726495734466595
Mac,wifi,US,4.0,0.0,0.0,0.3085757320845822
Mac,wifi,US,0.0,3.0,2.0,0.34296754242295746
Mac,wifi,US,1.3333,0.0,0.0,0.10590336315764634
Mac,wifi,US,4.0,1.5,2.0,0.2743677593797443
Mac,wifi,US,2.6667,3.0,0.0,0.2852940587497996
Mac,wifi,US,4.0,1.5,2.0,0.28013137398619525
Mac,wifi,US,0.0,0.0,2.0,0.3435864706224529
Mac,wifi,US,2.6667,1.5,0.0,0.24432293894004778
Mac,wifi,US,2.6667,0.0,0.0,0.29335604670974497
Mac,wifi,US,0.0,1.5,2.0,0.2908020184489172
Mac,wifi,US,4.0,1.5,2.0,0.28324256954289245
Mac,wifi,US,0.0,3.0,0.0,0.30109534543764904
Mac,wifi,US,4.0,1.5,0.0,0.2339771941661825
Mac,wifi,US,4.0,3.0,2.0,0.34791991519604815
Mac,wifi,US,4.0,1.5,2.0,0.28581948650794037
Mac,wifi,US,0.0,3.0,2.0,0.3616742930674868
Mac,wifi,US,0.0,3.0,0.0,0.32170622515702857
Mac,wifi,US,2.6667,0.0,2.0,0.3209806013516495
Mac,wifi,US,1.3333,1.5,2.0,0.07734858841537007
Mac,wifi,US,0.0,1.5,2.0,0.28055251018699073
Mac,wifi,US,4.0,0.0,2.0,0.3455438159901253
Mac,wifi,US,4.0,1.5,0.0,0.25825966181935195
Mac,wifi,US,0.0,3.0,0.0,0.3051380513471573
Mac,wifi,US,0.0,0.0,0.0,0.3072137726783522
Mac,wifi,US,1.3333,0.0,0.0,0.10300507973019611
Mac,wifi,US,2.6667,3.0,2.0,0.33131657726257524
Mac,wifi,US,2.6667,3.0,0.0,0.3021837345174692
Mac,wifi,US,0.0,3.0,0.0,0.29932673543744664
Mac,wifi,US,0.0,1.5,0.0,0.25955150584639847
Mac,wifi,US,1.3333,3.0,2.0,0.12175529068686144
Mac,wifi,US,1.3333,1.5,0.0,0.04031711798564368
Mac,wifi,US,1.3333,1.5,2.0,0.058769731157980135
Mac,wifi,US,4.0,1.5,0.0,0.26779777679209704
Mac,wifi,US,4.0,3.0,2.0,0.34288124740296144
Mac,wifi,US,1.3333,1.5,2.0,0.07115131600244742
Mac,wifi,US,1.3333,3.0,0.0,0.11111499539340111
Mac,wifi,US,1.3333,3.0,2.0,0.1362749724288047
Mac,wifi,US,4.0,3.0,2.0,0.35530083534886214
Mac,wifi,US,1.3333,1.5,0.0,0.053258142292298784
Mac,wifi,US,4.0,1.5,2.0,0.29545147121234444
Mac,wifi,US,1.3333,1.5,0.0,0.04544216365924042
Mac,wifi,US,1.3333,0.0,2.0,0.11513926467722926
Mac,wifi,US,0.0,3.0,2.0,0.33294379904244864
Mac,wifi,US,2.6667,3.0,0.0,0.3009993800590169
Mac,wifi,US,4.0,0.0,0.0,0.30738831618399237
Mac,wifi,US,2.6667,3.0,0.0,0.2940319878082795
Mac,wifi,US,2.6667,0.0,2.0,0.30893991971287216
Mac,wifi,US,1.3333,1.5,0.0,0.05259790539632255
Mac,wifi,US,4.0,3.0,2.0,0.34670933809998
Mac,wifi,US,2.6667,3.0,2.0,0.3232491559348302
Mac,wifi,US,4.0,0.0,2.0,0.34713196662778656
Mac,wifi,US,1.3333,0.0,2.0,0.11684320775544306
Mac,wifi,US,0.0,0.0,0.0,0.319024626941898
Mac,wifi,US,4.0,0.0,2.0,0.35178038772808484
Mac,wifi,US,0.0,3.0,0.0,0.2917838180730387
Mac,wifi,US,1.3333,3.0,0.0,0.08599831927909353
Mac,wifi,US,1.3333,1.5,0.0,0.031129691606067503
Mac,wifi,US,1.3333,3.0,0.0,0.08259768464370823
Mac,wifi,US,1.3333,0.0,0.0,0.10806757601927858
Mac,wifi,US,0.0,3.0,2.0,0.3327172786623037
Mac,wifi,US,0.0,1.5,2.0,0.28196119696774585
Mac,wifi,US,2.6667,1.5,2.0,0.26124472443676205
Mac,wifi,US,4.0,1.5,2.0,0.29231509980145354
Mac,wifi,US,4.0,3.0,0.0,0.31082759743491944
Mac,wifi,US,2.6667,3.0,2.0,0.33172061182377083
Mac,wifi,US,1.3333,0.0,2.0,0.12771145896463898
Mac,wifi,US,1.3333,1.5,0.0,0.04596705554861171
Mac,wifi,US,4.0,3.0,0.0,0.3002961203961857
Mac,wifi,US,0.0,3.0,0.0,0.2972476287159361
Mac,wifi,US,2.6667,1.5,0.0,0.2516307648853725
Mac,wifi,US,4.0,0.0,0.0,0.3162596946775115
Mac,wifi,US,1.3333,1.5,2.0,0.0851599331666722
Mac,wifi,US,0.0,0.0,0.0,0.2884081537340448
Mac,wifi,US,2.6667,3.0,2.0,0.30711108212153515
Mac,wifi,US,0.0,1.5,2.0,0.2966629021863997
Mac,wifi,US,2.6667,0.0,0.0,0.30386105106957584
Mac,wifi,US,2.6667,3.0,0.0,0.28972729561158034
Mac,wifi,US,4.0,1.5,2.0,0.2917307290221477
Mac,wifi,US,1.3333,0.0,0.0,0.08852635022123254
Mac,wifi,US,0.0,3.0,0.0,0.2975719966063169
Mac,wifi,US,0.0,1.5,2.0,0.29100345252523663
Mac,wifi,US,1.3333,0.0,2.0,0.12697457009007704
Mac,wifi,US,1.3333,3.0,0.0,0.10155613033851953
Mac,wifi,US,1.3333,0.0,0.0,0.09495686187429003
Mac,wifi,US,0.0,1.5,2.0,0.29123773006640935
Mac,wifi,US,4.0,0.0,0.0,0.31636744110324694
Mac,wifi,US,4.0,0.0,0.0,0.30928716041158355
Mac,wifi,US,0.0,3.0,0.0,0.31382742681965053
Mac,wifi,US,0.0,0.0,0.0,0.30752694854183843
Mac,wifi,US,1.3333,0.0,2.0,0.12535020061980598
Mac,wifi,US,0.0,1.5,0.0,0.25331963495891213
Mac,wifi,US,2.6667,3.0,2.0,0.34094439379607944
Mac,wifi,US,0.0,0.0,0.0,0.31917013182632265
Mac,wifi,US,2.6667,1.5,0.0,0.24194470158661993
Mac,wifi,US,2.6667,3.0,2.0,0.3256939457585584
Mac,wifi,US,2.6667,0.0,0.0,0.30138791305072776
Mac,wifi,US,1.3333,1.5,2.0,0.07609391253266778
Mac,wifi,US,1.3333,3.0,0.0,0.08006072044479565
Mac,wifi,US,4.0,1.5,2.0,0.2832751828521609
Mac,wifi,US,2.6667,3.0,0.0,0.29657951718724035
Mac,wifi,US,4.0,1.5,2.0,0.28751145691355184
Mac,wifi,US,2.6667,1.5,0.0,0.2293454285423534
Mac,wifi,US,1.3333,3.0,2.0,0.1274539495292511
Mac,wifi,US,4.0,1.5,0.0,0.26326339524737224
Mac,wifi,US,2.6667,0.0,0.0,0.28746125913121184
Mac,wifi,US,2.6667,3.0,2.0,0.3041084644847016
Mac,wifi,US,2.6667,3.0,0.0,0.28839735392326843
Mac,wifi,US,0.0,3.0,2.0,0.34857259463106016
Mac,wifi,US,2.6667,3.0,0.0,0.27958430313711424
Mac,wifi,US,1.3333,1.5,0.0,0.05745886697866142
Mac,wifi,US,1.3333,0.0,2.0,0.12371490341146234
Mac,wifi,US,0.0,0.0,2.0,0.352278661576054
Mac,wifi,US,2.6667,0.0,0.0,0.3079643797967781
Mac,wifi,US,1.3333,3.0,2.0,0.13156229181449167
Mac,wifi,US,1.3333,1.5,0.0,0.05667534934449593
Mac,wifi,US,0.0,1.5,0.0,0.23777763246601738
Mac,wifi,US,4.0,1.5,0.0,0.23418030457325673
Mac,wifi,US,1.3333,3.0,2.0,0.13477078577498675
Mac,wifi,US,1.3333,3.0,0.0,0.10055263730580777
Mac,wifi,US,0.0,1.5,2.0,0.28413337163852737
Mac,wifi,US,0.0,3.0,2.0,0.3409967456577032
Mac,wifi,US,4.0,0.0,0.0,0.328270814186589
Mac,wifi,US,4.0,1.5,2.0,0.2749039523394676
Mac,wifi,US,1.3333,3.0,0.0,0.09112440246766391
Mac,wifi,US,1.3333,3.0,2.0,0.11824329506854503
Mac,wifi,US,0.0,1.5,2.0,0.2917957314819679
Mac,wifi,US,0.0,3.0,0.0,0.29346476752838296
Mac,wifi,US,1.3333,3.0,2.0,0.11365594251797176
Mac,wifi,US,4.0,3.0,0.0,0.307407855845261
Mac,wifi,US,4.0,3.0,0.0,0.32804228110070816
Mac,wifi,US,2.6667,1.5,0.0,0.2338731545842943
Mac,wifi,US,4.0,0.0,2.0,0.3567404963988064
Mac,wifi,US,0.0,3.0,2.0,0.3534313307303132
Mac,wifi,US,0.0,0.0,2.0,0.35988432077166066
Mac,wifi,US,4.0,0.0,2.0,0.3625815715545956
